x,y,label
179.0,359.0,4.0
178.0,362.0,4.0
177.0,367.0,4.0
176.0,373.0,4.0
175.0,378.0,4.0
174.0,384.0,4.0
173.0,388.0,4.0
173.0,393.0,4.0
173.0,394.0,4.0
173.0,395.0,4.0
173.0,398.0,4.0
173.0,399.0,4.0
173.0,401.0,4.0
173.0,402.0,4.0
173.0,403.0,4.0
173.0,404.0,4.0
173.0,405.0,4.0
173.0,406.0,4.0
173.0,407.0,4.0
