x,y,label
339.0,70.0,2.0
342.0,70.0,2.0
345.0,70.0,2.0
348.0,70.0,2.0
351.0,70.0,2.0
354.0,70.0,2.0
355.0,70.0,2.0
359.0,70.0,2.0
361.0,70.0,2.0
362.0,70.0,2.0
364.0,70.0,2.0
365.0,70.0,2.0
366.0,70.0,2.0
366.0,70.0,2.0
367.0,70.0,2.0
367.0,70.0,2.0
368.0,70.0,2.0
368.0,71.0,2.0
368.0,71.0,2.0
369.0,71.0,2.0
369.0,71.0,2.0
369.0,72.0,2.0
369.0,72.0,2.0
369.0,72.0,2.0
369.0,72.0,2.0
369.0,73.0,2.0
369.0,74.0,2.0
368.0,75.0,2.0
367.0,77.0,2.0
365.0,80.0,2.0
363.0,82.0,2.0
359.0,87.0,2.0
356.0,92.0,2.0
353.0,97.0,2.0
350.0,101.0,2.0
347.0,106.0,2.0
343.0,111.0,2.0
338.0,115.0,2.0
334.0,120.0,2.0
330.0,125.0,2.0
327.0,126.0,2.0
323.0,130.0,2.0
321.0,134.0,2.0
318.0,136.0,2.0
316.0,138.0,2.0
314.0,140.0,2.0
313.0,141.0,2.0
313.0,142.0,2.0
313.0,142.0,2.0
312.0,143.0,2.0
311.0,143.0,2.0
311.0,143.0,2.0
311.0,143.0,2.0
312.0,143.0,2.0
312.0,143.0,2.0
312.0,143.0,2.0
313.0,143.0,2.0
314.0,143.0,2.0
316.0,143.0,2.0
319.0,143.0,2.0
322.0,143.0,2.0
326.0,143.0,2.0
332.0,143.0,2.0
339.0,141.0,2.0
346.0,139.0,2.0
353.0,138.0,2.0
360.0,136.0,2.0
364.0,136.0,2.0
370.0,134.0,2.0
380.0,132.0,2.0
384.0,130.0,2.0
386.0,130.0,2.0
388.0,129.0,2.0
390.0,128.0,2.0
391.0,128.0,2.0
391.0,128.0,2.0
392.0,128.0,2.0
393.0,128.0,2.0
393.0,127.0,2.0
40.0,212.0,3.0
42.0,212.0,3.0
45.0,212.0,3.0
49.0,212.0,3.0
53.0,212.0,3.0
57.0,212.0,3.0
67.0,212.0,3.0
71.0,212.0,3.0
81.0,212.0,3.0
82.0,212.0,3.0
89.0,212.0,3.0
92.0,212.0,3.0
93.0,212.0,3.0
95.0,212.0,3.0
97.0,212.0,3.0
98.0,212.0,3.0
98.0,212.0,3.0
98.0,212.0,3.0
98.0,212.0,3.0
99.0,212.0,3.0
99.0,212.0,3.0
99.0,213.0,3.0
99.0,213.0,3.0
99.0,213.0,3.0
99.0,213.0,3.0
99.0,214.0,3.0
99.0,214.0,3.0
99.0,215.0,3.0
99.0,217.0,3.0
98.0,220.0,3.0
95.0,227.0,3.0
93.0,230.0,3.0
89.0,240.0,3.0
85.0,246.0,3.0
80.0,255.0,3.0
77.0,260.0,3.0
73.0,267.0,3.0
71.0,270.0,3.0
70.0,272.0,3.0
68.0,275.0,3.0
68.0,276.0,3.0
67.0,276.0,3.0
67.0,276.0,3.0
67.0,277.0,3.0
67.0,277.0,3.0
67.0,278.0,3.0
67.0,278.0,3.0
67.0,278.0,3.0
68.0,277.0,3.0
69.0,277.0,3.0
71.0,276.0,3.0
72.0,276.0,3.0
76.0,274.0,3.0
78.0,273.0,3.0
81.0,272.0,3.0
84.0,271.0,3.0
90.0,269.0,3.0
95.0,268.0,3.0
103.0,267.0,3.0
106.0,266.0,3.0
109.0,265.0,3.0
116.0,265.0,3.0
118.0,265.0,3.0
121.0,265.0,3.0
123.0,265.0,3.0
124.0,265.0,3.0
128.0,265.0,3.0
129.0,265.0,3.0
131.0,265.0,3.0
131.0,265.0,3.0
132.0,265.0,3.0
132.0,265.0,3.0
133.0,265.0,3.0
133.0,265.0,3.0
133.0,266.0,3.0
133.0,266.0,3.0
133.0,266.0,3.0
133.0,267.0,3.0
133.0,268.0,3.0
133.0,273.0,3.0
132.0,277.0,3.0
130.0,284.0,3.0
127.0,291.0,3.0
126.0,294.0,3.0
123.0,304.0,3.0
122.0,308.0,3.0
121.0,311.0,3.0
120.0,316.0,3.0
119.0,317.0,3.0
119.0,318.0,3.0
118.0,318.0,3.0
118.0,319.0,3.0
118.0,319.0,3.0
292.0,258.0,4.0
291.0,258.0,4.0
289.0,258.0,4.0
286.0,258.0,4.0
281.0,258.0,4.0
276.0,258.0,4.0
271.0,258.0,4.0
266.0,258.0,4.0
260.0,258.0,4.0
253.0,258.0,4.0
249.0,258.0,4.0
243.0,258.0,4.0
240.0,258.0,4.0
236.0,258.0,4.0
233.0,258.0,4.0
228.0,258.0,4.0
224.0,258.0,4.0
222.0,259.0,4.0
219.0,259.0,4.0
216.0,260.0,4.0
214.0,261.0,4.0
212.0,261.0,4.0
210.0,262.0,4.0
208.0,262.0,4.0
206.0,263.0,4.0
204.0,264.0,4.0
203.0,264.0,4.0
201.0,264.0,4.0
200.0,265.0,4.0
199.0,265.0,4.0
198.0,266.0,4.0
198.0,266.0,4.0
197.0,266.0,4.0
197.0,266.0,4.0
197.0,266.0,4.0
197.0,266.0,4.0
197.0,265.0,4.0
198.0,265.0,4.0
198.0,265.0,4.0
198.0,265.0,4.0
198.0,264.0,4.0
199.0,264.0,4.0
199.0,263.0,4.0
199.0,262.0,4.0
200.0,261.0,4.0
201.0,257.0,4.0
203.0,254.0,4.0
205.0,249.0,4.0
208.0,242.0,4.0
212.0,235.0,4.0
214.0,231.0,4.0
219.0,222.0,4.0
224.0,214.0,4.0
226.0,212.0,4.0
229.0,208.0,4.0
232.0,204.0,4.0
235.0,200.0,4.0
238.0,196.0,4.0
240.0,194.0,4.0
242.0,191.0,4.0
245.0,189.0,4.0
245.0,188.0,4.0
247.0,186.0,4.0
248.0,186.0,4.0
249.0,185.0,4.0
249.0,184.0,4.0
250.0,184.0,4.0
250.0,183.0,4.0
251.0,183.0,4.0
251.0,183.0,4.0
251.0,183.0,4.0
251.0,183.0,4.0
252.0,182.0,4.0
252.0,182.0,4.0
252.0,182.0,4.0
252.0,182.0,4.0
252.0,183.0,4.0
252.0,184.0,4.0
252.0,184.0,4.0
252.0,185.0,4.0
252.0,186.0,4.0
252.0,187.0,4.0
252.0,190.0,4.0
252.0,194.0,4.0
252.0,199.0,4.0
252.0,205.0,4.0
252.0,213.0,4.0
252.0,222.0,4.0
252.0,233.0,4.0
252.0,245.0,4.0
252.0,256.0,4.0
252.0,267.0,4.0
252.0,277.0,4.0
253.0,287.0,4.0
253.0,294.0,4.0
254.0,300.0,4.0
254.0,304.0,4.0
254.0,309.0,4.0
254.0,313.0,4.0
254.0,315.0,4.0
254.0,318.0,4.0
255.0,320.0,4.0
255.0,322.0,4.0
255.0,324.0,4.0
255.0,325.0,4.0
255.0,326.0,4.0
255.0,327.0,4.0
255.0,327.0,4.0
255.0,327.0,4.0
255.0,327.0,4.0
256.0,328.0,4.0
436.0,182.0,5.0
436.0,182.0,5.0
434.0,182.0,5.0
432.0,182.0,5.0
427.0,182.0,5.0
423.0,182.0,5.0
417.0,182.0,5.0
412.0,182.0,5.0
405.0,182.0,5.0
404.0,182.0,5.0
398.0,182.0,5.0
393.0,182.0,5.0
390.0,182.0,5.0
386.0,182.0,5.0
384.0,182.0,5.0
380.0,182.0,5.0
379.0,182.0,5.0
377.0,182.0,5.0
377.0,182.0,5.0
375.0,182.0,5.0
375.0,182.0,5.0
374.0,182.0,5.0
373.0,182.0,5.0
372.0,182.0,5.0
371.0,182.0,5.0
370.0,182.0,5.0
369.0,182.0,5.0
368.0,182.0,5.0
366.0,183.0,5.0
366.0,183.0,5.0
365.0,183.0,5.0
364.0,183.0,5.0
363.0,183.0,5.0
363.0,183.0,5.0
362.0,183.0,5.0
362.0,183.0,5.0
361.0,183.0,5.0
361.0,183.0,5.0
360.0,183.0,5.0
360.0,183.0,5.0
359.0,183.0,5.0
358.0,183.0,5.0
358.0,183.0,5.0
357.0,183.0,5.0
357.0,183.0,5.0
356.0,183.0,5.0
356.0,183.0,5.0
355.0,183.0,5.0
355.0,184.0,5.0
355.0,184.0,5.0
355.0,184.0,5.0
355.0,184.0,5.0
355.0,185.0,5.0
355.0,185.0,5.0
355.0,185.0,5.0
355.0,186.0,5.0
355.0,186.0,5.0
355.0,187.0,5.0
355.0,188.0,5.0
355.0,190.0,5.0
355.0,192.0,5.0
355.0,195.0,5.0
355.0,201.0,5.0
355.0,205.0,5.0
355.0,211.0,5.0
355.0,214.0,5.0
355.0,219.0,5.0
355.0,224.0,5.0
355.0,228.0,5.0
355.0,232.0,5.0
356.0,234.0,5.0
356.0,236.0,5.0
356.0,238.0,5.0
356.0,239.0,5.0
356.0,240.0,5.0
356.0,241.0,5.0
356.0,241.0,5.0
356.0,242.0,5.0
356.0,242.0,5.0
357.0,243.0,5.0
357.0,243.0,5.0
357.0,243.0,5.0
357.0,244.0,5.0
357.0,244.0,5.0
357.0,244.0,5.0
358.0,244.0,5.0
358.0,244.0,5.0
358.0,244.0,5.0
359.0,243.0,5.0
359.0,243.0,5.0
359.0,243.0,5.0
359.0,242.0,5.0
360.0,242.0,5.0
360.0,242.0,5.0
361.0,241.0,5.0
362.0,241.0,5.0
363.0,240.0,5.0
365.0,239.0,5.0
369.0,237.0,5.0
372.0,236.0,5.0
374.0,235.0,5.0
377.0,234.0,5.0
381.0,232.0,5.0
385.0,231.0,5.0
389.0,230.0,5.0
393.0,229.0,5.0
397.0,228.0,5.0
402.0,227.0,5.0
405.0,227.0,5.0
409.0,227.0,5.0
412.0,227.0,5.0
415.0,227.0,5.0
419.0,227.0,5.0
421.0,227.0,5.0
424.0,227.0,5.0
426.0,227.0,5.0
428.0,227.0,5.0
430.0,227.0,5.0
432.0,228.0,5.0
433.0,229.0,5.0
434.0,230.0,5.0
436.0,232.0,5.0
438.0,233.0,5.0
439.0,234.0,5.0
440.0,235.0,5.0
442.0,237.0,5.0
443.0,239.0,5.0
444.0,241.0,5.0
445.0,242.0,5.0
445.0,243.0,5.0
446.0,245.0,5.0
447.0,247.0,5.0
447.0,248.0,5.0
447.0,250.0,5.0
447.0,252.0,5.0
447.0,253.0,5.0
447.0,255.0,5.0
447.0,257.0,5.0
446.0,262.0,5.0
445.0,263.0,5.0
442.0,268.0,5.0
439.0,272.0,5.0
435.0,275.0,5.0
431.0,280.0,5.0
430.0,282.0,5.0
426.0,286.0,5.0
419.0,292.0,5.0
417.0,293.0,5.0
412.0,296.0,5.0
408.0,299.0,5.0
404.0,301.0,5.0
401.0,302.0,5.0
398.0,303.0,5.0
396.0,304.0,5.0
393.0,305.0,5.0
390.0,305.0,5.0
389.0,306.0,5.0
388.0,306.0,5.0
386.0,306.0,5.0
385.0,306.0,5.0
384.0,306.0,5.0
383.0,306.0,5.0
382.0,306.0,5.0
381.0,306.0,5.0
381.0,306.0,5.0
380.0,306.0,5.0
379.0,306.0,5.0
379.0,306.0,5.0
379.0,306.0,5.0
77.0,345.0,6.0
77.0,346.0,6.0
77.0,347.0,6.0
77.0,349.0,6.0
77.0,353.0,6.0
77.0,356.0,6.0
77.0,360.0,6.0
77.0,362.0,6.0
75.0,369.0,6.0
75.0,373.0,6.0
74.0,375.0,6.0
72.0,381.0,6.0
71.0,385.0,6.0
70.0,391.0,6.0
70.0,395.0,6.0
68.0,399.0,6.0
67.0,404.0,6.0
67.0,407.0,6.0
66.0,410.0,6.0
65.0,413.0,6.0
65.0,416.0,6.0
64.0,418.0,6.0
64.0,421.0,6.0
64.0,423.0,6.0
63.0,424.0,6.0
63.0,425.0,6.0
63.0,427.0,6.0
63.0,428.0,6.0
63.0,428.0,6.0
63.0,429.0,6.0
63.0,429.0,6.0
63.0,430.0,6.0
63.0,430.0,6.0
63.0,431.0,6.0
63.0,431.0,6.0
63.0,432.0,6.0
64.0,433.0,6.0
64.0,434.0,6.0
65.0,434.0,6.0
65.0,435.0,6.0
66.0,436.0,6.0
66.0,437.0,6.0
67.0,438.0,6.0
67.0,439.0,6.0
68.0,439.0,6.0
68.0,440.0,6.0
69.0,441.0,6.0
69.0,441.0,6.0
70.0,442.0,6.0
71.0,442.0,6.0
71.0,443.0,6.0
73.0,443.0,6.0
74.0,444.0,6.0
76.0,445.0,6.0
77.0,445.0,6.0
79.0,446.0,6.0
80.0,446.0,6.0
83.0,446.0,6.0
85.0,446.0,6.0
88.0,446.0,6.0
91.0,446.0,6.0
94.0,446.0,6.0
97.0,446.0,6.0
105.0,446.0,6.0
107.0,445.0,6.0
110.0,444.0,6.0
114.0,443.0,6.0
121.0,440.0,6.0
123.0,439.0,6.0
127.0,438.0,6.0
130.0,436.0,6.0
132.0,435.0,6.0
135.0,433.0,6.0
137.0,432.0,6.0
139.0,430.0,6.0
140.0,429.0,6.0
141.0,428.0,6.0
143.0,427.0,6.0
143.0,427.0,6.0
144.0,426.0,6.0
145.0,425.0,6.0
145.0,424.0,6.0
145.0,424.0,6.0
146.0,423.0,6.0
146.0,423.0,6.0
146.0,422.0,6.0
147.0,422.0,6.0
147.0,421.0,6.0
147.0,420.0,6.0
147.0,420.0,6.0
147.0,419.0,6.0
148.0,419.0,6.0
148.0,418.0,6.0
148.0,418.0,6.0
148.0,417.0,6.0
148.0,417.0,6.0
148.0,417.0,6.0
148.0,416.0,6.0
147.0,415.0,6.0
146.0,415.0,6.0
145.0,414.0,6.0
143.0,412.0,6.0
141.0,410.0,6.0
139.0,409.0,6.0
136.0,407.0,6.0
133.0,406.0,6.0
130.0,404.0,6.0
125.0,403.0,6.0
122.0,402.0,6.0
118.0,402.0,6.0
115.0,401.0,6.0
112.0,400.0,6.0
108.0,400.0,6.0
105.0,400.0,6.0
102.0,400.0,6.0
100.0,399.0,6.0
98.0,399.0,6.0
96.0,399.0,6.0
94.0,399.0,6.0
92.0,399.0,6.0
90.0,399.0,6.0
89.0,399.0,6.0
88.0,399.0,6.0
87.0,399.0,6.0
86.0,399.0,6.0
85.0,399.0,6.0
85.0,399.0,6.0
85.0,399.0,6.0
85.0,399.0,6.0
84.0,399.0,6.0
84.0,399.0,6.0
184.0,364.0,7.0
186.0,364.0,7.0
189.0,364.0,7.0
193.0,364.0,7.0
198.0,364.0,7.0
205.0,364.0,7.0
213.0,364.0,7.0
222.0,364.0,7.0
232.0,364.0,7.0
243.0,364.0,7.0
252.0,364.0,7.0
262.0,364.0,7.0
271.0,364.0,7.0
278.0,364.0,7.0
281.0,364.0,7.0
289.0,364.0,7.0
294.0,364.0,7.0
298.0,364.0,7.0
301.0,364.0,7.0
303.0,364.0,7.0
305.0,364.0,7.0
306.0,364.0,7.0
306.0,364.0,7.0
307.0,364.0,7.0
307.0,364.0,7.0
307.0,364.0,7.0
307.0,364.0,7.0
307.0,365.0,7.0
306.0,365.0,7.0
306.0,365.0,7.0
305.0,366.0,7.0
304.0,366.0,7.0
304.0,367.0,7.0
302.0,369.0,7.0
300.0,372.0,7.0
298.0,375.0,7.0
295.0,378.0,7.0
292.0,383.0,7.0
289.0,386.0,7.0
286.0,391.0,7.0
285.0,393.0,7.0
282.0,398.0,7.0
278.0,403.0,7.0
276.0,406.0,7.0
273.0,410.0,7.0
270.0,413.0,7.0
267.0,417.0,7.0
265.0,420.0,7.0
263.0,423.0,7.0
262.0,426.0,7.0
260.0,428.0,7.0
259.0,430.0,7.0
257.0,433.0,7.0
256.0,434.0,7.0
255.0,436.0,7.0
254.0,438.0,7.0
253.0,440.0,7.0
253.0,441.0,7.0
252.0,443.0,7.0
252.0,443.0,7.0
251.0,445.0,7.0
251.0,446.0,7.0
250.0,446.0,7.0
250.0,447.0,7.0
250.0,448.0,7.0
250.0,448.0,7.0
250.0,449.0,7.0
250.0,449.0,7.0
249.0,449.0,7.0
249.0,450.0,7.0
249.0,450.0,7.0
249.0,450.0,7.0
249.0,450.0,7.0
249.0,451.0,7.0
249.0,451.0,7.0
249.0,451.0,7.0
249.0,451.0,7.0
249.0,452.0,7.0
248.0,452.0,7.0
248.0,454.0,7.0
247.0,455.0,7.0
247.0,456.0,7.0
246.0,457.0,7.0
246.0,458.0,7.0
245.0,459.0,7.0
245.0,459.0,7.0
245.0,460.0,7.0
244.0,460.0,7.0
244.0,460.0,7.0
415.0,402.0,8.0
416.0,401.0,8.0
418.0,399.0,8.0
419.0,397.0,8.0
422.0,394.0,8.0
424.0,392.0,8.0
425.0,391.0,8.0
426.0,388.0,8.0
427.0,387.0,8.0
429.0,383.0,8.0
430.0,381.0,8.0
431.0,379.0,8.0
431.0,378.0,8.0
432.0,374.0,8.0
432.0,374.0,8.0
433.0,372.0,8.0
433.0,370.0,8.0
433.0,369.0,8.0
433.0,367.0,8.0
433.0,366.0,8.0
433.0,365.0,8.0
432.0,363.0,8.0
431.0,362.0,8.0
429.0,361.0,8.0
427.0,360.0,8.0
425.0,358.0,8.0
422.0,357.0,8.0
416.0,354.0,8.0
412.0,353.0,8.0
410.0,353.0,8.0
405.0,352.0,8.0
401.0,351.0,8.0
396.0,351.0,8.0
392.0,351.0,8.0
388.0,350.0,8.0
384.0,350.0,8.0
381.0,350.0,8.0
377.0,350.0,8.0
374.0,350.0,8.0
371.0,350.0,8.0
368.0,350.0,8.0
366.0,350.0,8.0
365.0,350.0,8.0
362.0,350.0,8.0
361.0,350.0,8.0
360.0,350.0,8.0
358.0,350.0,8.0
357.0,350.0,8.0
356.0,350.0,8.0
355.0,351.0,8.0
354.0,351.0,8.0
353.0,351.0,8.0
353.0,352.0,8.0
352.0,352.0,8.0
351.0,353.0,8.0
350.0,354.0,8.0
350.0,355.0,8.0
350.0,355.0,8.0
349.0,356.0,8.0
349.0,356.0,8.0
349.0,358.0,8.0
349.0,359.0,8.0
349.0,359.0,8.0
349.0,360.0,8.0
349.0,361.0,8.0
349.0,362.0,8.0
349.0,362.0,8.0
349.0,363.0,8.0
349.0,363.0,8.0
349.0,364.0,8.0
349.0,364.0,8.0
350.0,365.0,8.0
351.0,366.0,8.0
352.0,367.0,8.0
354.0,368.0,8.0
357.0,372.0,8.0
361.0,375.0,8.0
362.0,375.0,8.0
367.0,381.0,8.0
369.0,381.0,8.0
373.0,386.0,8.0
376.0,388.0,8.0
380.0,391.0,8.0
384.0,395.0,8.0
389.0,401.0,8.0
393.0,403.0,8.0
394.0,405.0,8.0
401.0,411.0,8.0
403.0,413.0,8.0
407.0,416.0,8.0
410.0,419.0,8.0
414.0,423.0,8.0
418.0,426.0,8.0
421.0,429.0,8.0
424.0,431.0,8.0
426.0,433.0,8.0
429.0,435.0,8.0
430.0,437.0,8.0
432.0,438.0,8.0
433.0,439.0,8.0
434.0,440.0,8.0
435.0,441.0,8.0
435.0,441.0,8.0
436.0,442.0,8.0
436.0,443.0,8.0
437.0,444.0,8.0
437.0,444.0,8.0
437.0,445.0,8.0
438.0,446.0,8.0
438.0,446.0,8.0
438.0,447.0,8.0
438.0,447.0,8.0
438.0,447.0,8.0
438.0,447.0,8.0
438.0,448.0,8.0
438.0,448.0,8.0
438.0,448.0,8.0
438.0,449.0,8.0
438.0,449.0,8.0
438.0,449.0,8.0
438.0,450.0,8.0
438.0,450.0,8.0
438.0,451.0,8.0
437.0,452.0,8.0
437.0,452.0,8.0
436.0,453.0,8.0
434.0,454.0,8.0
432.0,455.0,8.0
430.0,455.0,8.0
428.0,456.0,8.0
425.0,457.0,8.0
422.0,458.0,8.0
419.0,458.0,8.0
416.0,459.0,8.0
412.0,459.0,8.0
408.0,459.0,8.0
405.0,459.0,8.0
402.0,459.0,8.0
400.0,459.0,8.0
396.0,459.0,8.0
394.0,459.0,8.0
392.0,459.0,8.0
391.0,459.0,8.0
389.0,459.0,8.0
388.0,459.0,8.0
387.0,459.0,8.0
386.0,459.0,8.0
385.0,459.0,8.0
385.0,458.0,8.0
384.0,458.0,8.0
383.0,458.0,8.0
383.0,457.0,8.0
382.0,457.0,8.0
382.0,457.0,8.0
382.0,456.0,8.0
381.0,456.0,8.0
381.0,455.0,8.0
380.0,455.0,8.0
380.0,454.0,8.0
379.0,454.0,8.0
379.0,453.0,8.0
378.0,453.0,8.0
378.0,452.0,8.0
378.0,452.0,8.0
378.0,451.0,8.0
377.0,450.0,8.0
377.0,449.0,8.0
377.0,449.0,8.0
376.0,448.0,8.0
376.0,448.0,8.0
376.0,447.0,8.0
375.0,446.0,8.0
375.0,446.0,8.0
375.0,445.0,8.0
375.0,444.0,8.0
375.0,444.0,8.0
375.0,443.0,8.0
375.0,442.0,8.0
375.0,442.0,8.0
375.0,441.0,8.0
375.0,441.0,8.0
375.0,440.0,8.0
375.0,440.0,8.0
375.0,439.0,8.0
375.0,439.0,8.0
375.0,438.0,8.0
375.0,437.0,8.0
375.0,436.0,8.0
375.0,436.0,8.0
376.0,435.0,8.0
376.0,434.0,8.0
377.0,434.0,8.0
378.0,433.0,8.0
378.0,432.0,8.0
380.0,431.0,8.0
381.0,430.0,8.0
383.0,429.0,8.0
384.0,429.0,8.0
386.0,427.0,8.0
387.0,427.0,8.0
389.0,426.0,8.0
391.0,424.0,8.0
393.0,423.0,8.0
394.0,422.0,8.0
396.0,421.0,8.0
397.0,420.0,8.0
398.0,419.0,8.0
400.0,417.0,8.0
401.0,417.0,8.0
403.0,416.0,8.0
404.0,414.0,8.0
406.0,413.0,8.0
407.0,412.0,8.0
408.0,411.0,8.0
408.0,411.0,8.0
409.0,411.0,8.0
409.0,411.0,8.0
409.0,410.0,8.0
409.0,410.0,8.0
409.0,410.0,8.0
409.0,410.0,8.0
409.0,410.0,8.0
